8.4026e-02,8.2272e-02,8.5559e-02,9.6741e-02,1.2553e-01,1.3882e-01,1.4381e-01,1.5966e-01,1.6598e-01,1.6618e-01,1.6039e-01,1.4545e-01,1.4092e-01,1.4289e-01,1.3948e-01,1.2885e-01,1.0523e-01,5.5795e-02,3.5808e-02,2.7913e-02,2.5254e-02,1.8358e-02,1.5941e-02,1.5901e-02,1.8204e-02,1.8173e-02,1.5790e-02,1.5767e-02,1.3535e-02,7.8861e-03,5.7286e-03,5.1898e-03,5.8017e-03,5.0816e-03,2.6387e-03,1.7122e-03,1.4975e-03,1.8083e-03,2.9144e-03,5.7762e-03,6.7077e-03,6.2143e-03,4.0283e-03,3.3408e-03,3.5549e-03,2.6494e-03,2.5906e-03,1.4698e-03,1.1020e-03,1.1679e-03,1.7247e-03,1.4531e-03,1.6950e-03,2.6606e-03,5.1882e-03,1.1473e-02,1.4096e-02,2.1184e-02,3.8890e-02,4.7028e-02,5.0013e-02,5.9485e-02,8.3667e-02,1.4356e-01,2.9116e-01,6.5463e-01,8.3140e-01,9.1737e-01,9.5918e-01,9.7951e-01,9.8939e-01,9.9418e-01,9.9647e-01,9.9752e-01,9.9788e-01,9.9776e-01,9.9881e-01,9.9932e-01,9.9957e-01,9.9968e-01,9.9973e-01,9.9974e-01,9.9971e-01,9.9962e-01,9.9944e-01,9.9906e-01,9.9827e-01,9.9665e-01,9.9654e-01,9.9786e-01,9.9842e-01,9.9856e-01,9.9833e-01,9.9761e-01,9.9602e-01,9.9600e-01,9.9753e-01,9.9820e-01,9.9838e-01,9.9817e-01,9.9901e-01,9.9941e-01,9.9960e-01,9.9969e-01,9.9971e-01,9.9968e-01,9.9959e-01,9.9938e-01,9.9894e-01,9.9803e-01,9.9821e-01,9.9797e-01,9.9717e-01,9.9759e-01,9.9748e-01,9.9676e-01,9.9733e-01,9.9730e-01,9.9859e-01,9.9922e-01,9.9952e-01,9.9967e-01,9.9974e-01,9.9978e-01,9.9979e-01,9.9979e-01,9.9978e-01,9.9976e-01,9.9971e-01,9.9960e-01,9.9939e-01,9.9894e-01,9.9931e-01,9.9945e-01,9.9945e-01,9.9929e-01,9.9891e-01,9.9935e-01,9.9955e-01,9.9963e-01,9.9962e-01,9.9953e-01,9.9930e-01,9.9880e-01,9.9777e-01,9.9791e-01,9.9757e-01,9.9838e-01,9.9868e-01,9.9864e-01,9.9823e-01,9.9882e-01,9.9904e-01,9.9899e-01,9.9866e-01,9.9785e-01,9.9615e-01,9.9604e-01,9.9743e-01,9.9801e-01,9.9810e-01,9.9773e-01,9.9847e-01,9.9874e-01,9.9868e-01,9.9826e-01,9.9725e-01,9.9511e-01,9.9483e-01,9.9356e-01,9.9404e-01,9.9357e-01,9.9484e-01,9.9512e-01,9.9457e-01,9.9287e-01,9.9308e-01,9.9538e-01,9.9636e-01,9.9656e-01,9.9609e-01,9.9468e-01,9.9493e-01,9.9705e-01,9.9804e-01,9.9842e-01,9.9839e-01,9.9796e-01,9.9858e-01,9.9877e-01,9.9865e-01,9.9815e-01,9.9866e-01,9.9878e-01,9.9859e-01,9.9798e-01,9.9842e-01,9.9845e-01,9.9809e-01,9.9715e-01,9.9510e-01,9.9488e-01,9.9369e-01,9.9422e-01,9.9693e-01,9.9823e-01,9.9883e-01,9.9905e-01,9.9901e-01,9.9869e-01,9.9926e-01,9.9954e-01,9.9967e-01,9.9973e-01,9.9976e-01,9.9975e-01,9.9971e-01,9.9961e-01,9.9941e-01,9.9898e-01,9.9812e-01,9.9832e-01,9.9811e-01,9.9897e-01,9.9938e-01,9.9957e-01,9.9964e-01,9.9964e-01,9.9955e-01,9.9934e-01,9.9888e-01,9.9793e-01,9.9596e-01,9.9572e-01,9.9698e-01,9.9743e-01,9.9733e-01,9.9849e-01,9.9904e-01,9.9925e-01,9.9926e-01,9.9906e-01,9.9855e-01,9.9745e-01,9.9515e-01,9.9042e-01,9.8069e-01,9.7728e-01,9.7723e-01,9.7501e-01,9.6945e-01,9.6836e-01,9.7080e-01,9.7080e-01,9.7452e-01,9.7558e-01,9.7453e-01,9.7667e-01,9.7665e-01,9.7999e-01,9.8097e-01,9.8565e-01,9.8763e-01,9.9384e-01,9.9686e-01,9.9832e-01,9.9903e-01,9.9935e-01,9.9947e-01,9.9944e-01,9.9927e-01,9.9884e-01,9.9926e-01,9.9943e-01,9.9944e-01,9.9930e-01,9.9893e-01,9.9938e-01,9.9960e-01,9.9971e-01,9.9976e-01,9.9979e-01,9.9980e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9981e-01,9.9980e-01,9.9980e-01,9.9978e-01,9.9975e-01,9.9968e-01,9.9955e-01,9.9927e-01,9.9870e-01,9.9901e-01,9.9905e-01,9.9883e-01,9.9823e-01,9.9863e-01,9.9867e-01,9.9836e-01,9.9902e-01,9.9932e-01,9.9942e-01,9.9935e-01,9.9910e-01,9.9852e-01,9.9731e-01,9.9479e-01,9.9432e-01,9.9550e-01,9.9577e-01,9.9781e-01,9.9879e-01,9.9926e-01,9.9946e-01,9.9951e-01,9.9944e-01,9.9920e-01,9.9867e-01,9.9755e-01,9.9766e-01,9.9725e-01,9.9610e-01,9.9356e-01,9.9318e-01,9.9159e-01,9.8795e-01,9.8726e-01,9.8891e-01,9.9435e-01,9.9699e-01,9.9826e-01,9.9884e-01,9.9905e-01,9.9899e-01,9.9866e-01,9.9922e-01,9.9948e-01,9.9958e-01,9.9959e-01,9.9949e-01,9.9924e-01,9.9870e-01,9.9759e-01,9.9769e-01,9.9728e-01,9.9612e-01,9.9639e-01,9.9598e-01,9.9464e-01,9.9495e-01,9.9717e-01,9.9821e-01,9.9865e-01,9.9872e-01,9.9845e-01,9.9915e-01,9.9949e-01,9.9965e-01,9.9973e-01,9.9977e-01,9.9979e-01,9.9980e-01,9.9980e-01,9.9979e-01,9.9977e-01,9.9972e-01,9.9962e-01,9.9943e-01,9.9902e-01,9.9940e-01,9.9958e-01,9.9964e-01,9.9963e-01,9.9954e-01,9.9931e-01,9.9882e-01,9.9918e-01,9.9929e-01,9.9920e-01,9.9888e-01,9.9814e-01,9.9659e-01,9.9339e-01,9.8679e-01,9.7323e-01,9.4533e-01,8.8796e-01,7.7001e-01,7.2249e-01,6.2426e-01,5.8489e-01,5.0305e-01,3.3433e-01,2.6602e-01,1.2500e-01,6.7766e-02,4.4620e-02,3.5469e-02,1.5797e-02,7.8311e-03,4.6532e-03,3.5043e-03,3.3868e-03,2.0705e-03,1.6718e-03,1.8445e-03,1.1507e-03,9.8699e-04,1.2111e-03,2.0178e-03,4.1073e-03,4.6729e-03,4.0214e-03,4.3657e-03,6.0046e-03,6.1396e-03,4.8437e-03,4.7740e-03,3.3552e-03,3.0443e-03,1.4876e-03,8.9066e-04,7.3510e-04,8.8587e-04,1.4739e-03,1.2724e-03,1.5387e-03,1.0117e-03,9.3193e-04,1.2301e-03,2.1651e-03,2.1377e-03,2.8192e-03,4.8014e-03,5.2532e-03,7.1989e-03,1.2328e-02,2.5093e-02,5.6580e-02,1.3413e-01,3.2506e-01,4.1772e-01,6.4627e-01,7.5735e-01,8.1120e-01,8.3704e-01,8.4888e-01,8.5316e-01,8.5220e-01,8.5842e-01,8.5908e-01,8.6747e-01,8.6976e-01,8.6719e-01,8.7119e-01,8.7025e-01,8.6385e-01,8.4853e-01,8.1598e-01,7.4853e-01,7.2179e-01,6.6577e-01,5.5011e-01,5.0359e-01,4.0710e-01,2.0831e-01,1.2765e-01,9.5057e-02,8.2249e-02,5.4764e-02,4.3862e-02,4.0075e-02,4.0117e-02,4.4022e-02,4.4357e-02,4.8893e-02,6.1568e-02,6.6891e-02,8.1783e-02,1.1917e-01,1.3680e-01,1.4423e-01,1.4548e-01,1.5453e-01,1.5679e-01,1.5349e-01,1.4283e-01,1.4058e-01,1.3175e-01,1.3044e-01,1.3552e-01,1.5138e-01,1.5775e-01,1.7668e-01,2.2460e-01,2.4725e-01,2.5692e-01,2.8408e-01,2.9606e-01,3.2863e-01,3.4337e-01,3.8245e-01,4.7983e-01,7.2006e-01,8.3686e-01,8.9360e-01,9.2106e-01,9.3412e-01,9.6754e-01,9.8378e-01,9.9168e-01,9.9551e-01,9.9734e-01,9.9818e-01,9.9848e-01,9.9839e-01,9.9788e-01,9.9666e-01,9.9407e-01,9.9362e-01,9.9198e-01,9.8827e-01,9.8047e-01,9.7794e-01,9.7850e-01,9.7707e-01,9.7866e-01,9.8463e-01,9.8730e-01,9.8812e-01,9.9196e-01,9.9368e-01,9.9418e-01,9.9376e-01,9.9218e-01,9.9254e-01,9.9514e-01,9.9629e-01,9.9661e-01,9.9626e-01,9.9506e-01,9.9236e-01,9.9195e-01,9.9024e-01,9.9065e-01,9.8982e-01,9.9109e-01,9.9557e-01,9.9775e-01,9.9881e-01,9.9932e-01,9.9957e-01,9.9969e-01,9.9974e-01,9.9975e-01,9.9974e-01,9.9969e-01,9.9958e-01,9.9934e-01,9.9885e-01,9.9920e-01,9.9931e-01,9.9924e-01,9.9893e-01,9.9823e-01,9.9676e-01,9.9372e-01,9.9304e-01,9.9414e-01,9.9423e-01,9.9619e-01,9.9702e-01,9.9718e-01,9.9675e-01,9.9549e-01,9.9271e-01,9.9225e-01,9.9368e-01,9.9399e-01,9.9635e-01,9.9742e-01,9.9779e-01,9.9766e-01,9.9872e-01,9.9923e-01,9.9945e-01,9.9952e-01,9.9947e-01,9.9926e-01,9.9880e-01,9.9919e-01,9.9932e-01,9.9927e-01,9.9901e-01,9.9839e-01,9.9874e-01,9.9875e-01,9.9843e-01,9.9907e-01,9.9935e-01,9.9944e-01,9.9939e-01,9.9915e-01,9.9861e-01,9.9747e-01,9.9512e-01,9.9028e-01,9.8886e-01,9.8532e-01,9.8481e-01,9.8691e-01,9.9341e-01,9.9656e-01,9.9809e-01,9.9880e-01,9.9910e-01,9.9914e-01,9.9894e-01,9.9840e-01,9.9882e-01,9.9890e-01,9.9869e-01,9.9807e-01,9.9672e-01,9.9677e-01,9.9829e-01,9.9901e-01,9.9935e-01,9.9948e-01,9.9947e-01,9.9932e-01,9.9895e-01,9.9939e-01,9.9961e-01,9.9971e-01,9.9976e-01,9.9979e-01,9.9980e-01,9.9980e-01,9.9980e-01,9.9979e-01,9.9976e-01,9.9971e-01,9.9961e-01,9.9940e-01,9.9896e-01,9.9807e-01,9.9826e-01,9.9803e-01,9.9887e-01,9.9927e-01,9.9942e-01,9.9942e-01,9.9925e-01,9.9884e-01,9.9796e-01,9.9817e-01,9.9796e-01,9.9884e-01,9.9925e-01,9.9941e-01,9.9941e-01,9.9924e-01,9.9883e-01,9.9793e-01,9.9608e-01,9.9589e-01,9.9485e-01,9.9242e-01,9.9217e-01,9.9069e-01,9.9125e-01,9.9063e-01,9.8849e-01,9.8366e-01,9.7353e-01,9.5260e-01,9.4468e-01,9.4289e-01,9.4566e-01,9.4515e-01,9.4109e-01,9.4185e-01,9.3926e-01,9.3190e-01,9.3068e-01,9.2521e-01,9.1252e-01,8.8573e-01,8.3029e-01,8.0840e-01,7.6249e-01,6.6764e-01,6.2965e-01,5.5067e-01,5.1926e-01,4.5345e-01,3.1755e-01,2.6262e-01,1.4901e-01,1.0298e-01,8.4589e-02,7.7858e-02,6.2276e-02,2.9391e-02,1.6078e-02,1.0775e-02,8.8802e-03,4.0850e-03,2.1659e-03,1.4568e-03,1.3419e-03,1.7215e-03,2.9251e-03,3.0079e-03,4.0167e-03,3.8394e-03,2.3798e-03,1.9364e-03,2.1240e-03,3.1058e-03,5.7341e-03,1.2291e-02,1.5040e-02,2.2457e-02,2.5459e-02,3.3955e-02,3.7349e-02,3.7481e-02,3.4425e-02,2.6520e-02,2.3825e-02,1.6915e-02,1.4450e-02,1.4292e-02,1.1974e-02,1.1765e-02,9.5466e-03,4.1159e-03,1.9208e-03,1.0551e-03,7.6712e-04,8.0693e-04,1.2090e-03,2.3226e-03,2.4062e-03,1.5050e-03,1.2729e-03,1.5083e-03,9.5249e-04,8.3873e-04,1.0683e-03,6.0136e-04,4.5892e-04,5.1724e-04,8.2696e-04,5.0534e-04,4.3419e-04,5.5171e-04,9.5996e-04,7.0098e-04,7.4458e-04,1.1286e-03,2.1865e-03,2.2463e-03,1.3406e-03,1.0783e-03,1.2318e-03,6.3825e-04,4.2556e-04,4.0903e-04,5.7430e-04,1.0649e-03,2.3067e-03,2.4804e-03,3.5176e-03,6.3192e-03,7.1880e-03,6.5955e-03,7.3262e-03,6.5872e-03,7.1708e-03,6.2941e-03,3.4814e-03,2.4363e-03,2.2515e-03,1.0017e-03,4.9821e-04,3.0388e-04,2.4997e-04,2.8969e-04,4.5749e-04,8.9911e-04,6.8434e-04,7.6139e-04,1.1972e-03,9.1232e-04,9.9818e-04,1.5293e-03,2.9668e-03,3.2064e-03,2.3780e-03,2.3344e-03,3.0377e-03,2.7094e-03,1.1713e-03,5.4683e-04,2.9374e-04,1.9226e-04,1.5428e-04,1.4683e-04,1.6345e-04,2.1854e-04,3.5995e-04,7.1047e-04,1.5745e-03,1.5741e-03,7.0911e-04,3.5781e-04,2.1513e-04,1.5718e-04,1.3366e-04,1.2415e-04,1.2037e-04,1.1905e-04,1.1906e-04,1.2037e-04,1.2416e-04,1.3368e-04,1.5723e-04,2.1525e-04,3.5811e-04,7.0985e-04,1.5759e-03,1.5768e-03,7.1307e-04,3.6318e-04,2.2332e-04,1.7204e-04,1.6483e-04,1.9543e-04,2.9040e-04,5.3220e-04,1.1308e-03,1.0003e-03,1.2638e-03,7.9031e-04,6.9407e-04,8.9156e-04,4.3226e-04,2.4588e-04,1.7062e-04,1.4112e-04,1.3177e-04,1.3444e-04,1.5147e-04,1.9762e-04,3.1297e-04,5.9767e-04,3.1499e-04,2.0183e-04,1.5993e-04,1.5292e-04,1.7469e-04,2.4415e-04,4.2161e-04,8.6115e-04,6.5336e-04,7.2606e-04,1.1424e-03,8.5073e-04,9.1260e-04,1.3817e-03,1.0913e-03,1.2223e-03,1.8885e-03,3.6683e-03,8.1071e-03,9.8324e-03,1.4706e-02,1.6472e-02,1.6088e-02,1.3345e-02,1.2940e-02,1.0365e-02,9.8900e-03,7.4274e-03,6.8321e-03,4.4317e-03,3.6609e-03,3.8504e-03,2.8772e-03,2.8021e-03,3.5599e-03,3.2176e-03,3.7411e-03,5.5850e-03,5.8925e-03,4.8304e-03,4.9326e-03,3.7225e-03,3.5888e-03,4.4154e-03,4.0412e-03,2.2631e-03,1.6353e-03,1.6126e-03,2.1754e-03,1.8376e-03,2.1032e-03,3.2026e-03,3.1801e-03,2.0236e-03,1.7124e-03,1.9762e-03,3.0441e-03,3.0146e-03,3.8717e-03,6.3594e-03,1.2638e-02,1.5231e-02,1.5546e-02,1.8336e-02,2.6021e-02,4.5275e-02,9.2818e-02,2.0993e-01,4.9829e-01,6.3844e-01,7.0639e-01,7.3903e-01,7.5405e-01,7.5961e-01,7.7828e-01,7.8605e-01,8.0903e-01,8.6718e-01,8.9527e-01,9.0853e-01,9.4270e-01,9.5921e-01,9.6701e-01,9.7033e-01,9.8029e-01,9.8498e-01,9.8695e-01,9.9317e-01,9.9618e-01,9.9761e-01,9.9823e-01,9.9837e-01,9.9812e-01,9.9732e-01,9.9772e-01,9.9761e-01,9.9870e-01,9.9923e-01,9.9947e-01,9.9955e-01,9.9952e-01,9.9937e-01,9.9900e-01,9.9823e-01,9.9848e-01,9.9835e-01,9.9778e-01,9.9644e-01,9.9363e-01,9.9308e-01,9.9432e-01,9.9453e-01,9.9384e-01,9.9483e-01,9.9489e-01,9.9406e-01,9.9190e-01,9.8721e-01
